Orbits integrated with JPL ephemerides, version jup365.bsp starting at 2.443e6 .
The synthetic times include Normally sampled noise with zero mean and 30 second standard deviation.
#body	ntrans	tt	sigtt
2.0	96.0	342.47501179156825	0.00034722222222222224
2.0	97.0	346.0262484205887	0.00034722222222222224
2.0	98.0	349.5778318485245	0.00034722222222222224
2.0	99.0	353.130120778922	0.00034722222222222224
2.0	100.0	356.68068643053994	0.00034722222222222224
2.0	101.0	360.2326917988248	0.00034722222222222224
2.0	102.0	363.7837279778905	0.00034722222222222224
2.0	103.0	367.3354907804169	0.00034722222222222224
2.0	104.0	370.8862062203698	0.00034722222222222224
2.0	105.0	374.4388627833687	0.00034722222222222224
2.0	106.0	377.98933949507773	0.00034722222222222224
2.0	107.0	381.5412737466395	0.00034722222222222224
2.0	108.0	385.0929068182595	0.00034722222222222224
2.0	109.0	388.6442226236686	0.00034722222222222224
2.0	110.0	392.1959207812324	0.00034722222222222224
2.0	111.0	395.7475252877921	0.00034722222222222224
2.0	112.0	399.29928580950946	0.00034722222222222224
2.0	113.0	402.8512906776741	0.00034722222222222224
2.0	114.0	406.40253748977557	0.00034722222222222224
2.0	115.0	409.95438043028116	0.00034722222222222224
2.0	116.0	413.50583778647706	0.00034722222222222224
2.0	117.0	417.0579377254471	0.00034722222222222224
2.0	118.0	420.60932365152985	0.00034722222222222224
2.0	119.0	424.16054440289736	0.00034722222222222224
2.0	120.0	427.71238105231896	0.00034722222222222224
2.0	121.0	431.26409664331004	0.00034722222222222224
2.0	122.0	434.8156238407828	0.00034722222222222224
2.0	123.0	438.3676881287247	0.00034722222222222224
2.0	124.0	441.91873956797644	0.00034722222222222224
2.0	125.0	445.4710561740212	0.00034722222222222224
2.0	126.0	449.02209337893873	0.00034722222222222224
2.0	127.0	452.5740194451064	0.00034722222222222224
2.0	128.0	456.12526832474396	0.00034722222222222224
2.0	129.0	459.67709548957646	0.00034722222222222224
2.0	130.0	463.228805213701	0.00034722222222222224
2.0	131.0	466.7807542900555	0.00034722222222222224
2.0	132.0	470.3323562783189	0.00034722222222222224
2.0	133.0	473.8837686982006	0.00034722222222222224
2.0	134.0	477.43565027136356	0.00034722222222222224
2.0	135.0	480.9867864889093	0.00034722222222222224
2.0	136.0	484.5383825856261	0.00034722222222222224
2.0	137.0	488.0909599624574	0.00034722222222222224
2.0	138.0	491.6417490984313	0.00034722222222222224
2.0	139.0	495.1935926466249	0.00034722222222222224
2.0	140.0	498.74436036730185	0.00034722222222222224
2.0	141.0	502.2959085055627	0.00034722222222222224
2.0	142.0	505.8474595975131	0.00034722222222222224
2.0	143.0	509.39870589459315	0.00034722222222222224
2.0	144.0	512.950443987269	0.00034722222222222224
2.0	145.0	516.5017916499637	0.00034722222222222224
2.0	146.0	520.0528692649677	0.00034722222222222224
2.0	147.0	523.6050240159966	0.00034722222222222224
2.0	148.0	527.1560056610033	0.00034722222222222224
2.0	149.0	530.7073719613254	0.00034722222222222224
2.0	150.0	534.2579788714647	0.00034722222222222224
2.0	151.0	537.8099295664579	0.00034722222222222224
2.0	152.0	541.3610204649158	0.00034722222222222224
2.0	153.0	544.9128142530099	0.00034722222222222224
2.0	154.0	548.4642282635905	0.00034722222222222224
2.0	155.0	552.0148730976507	0.00034722222222222224
2.0	156.0	555.5658841738477	0.00034722222222222224
2.0	157.0	559.1175003200769	0.00034722222222222224
2.0	158.0	562.6679381355643	0.00034722222222222224
2.0	159.0	566.2198367142119	0.00034722222222222224
2.0	160.0	569.7696868265048	0.00034722222222222224
2.0	161.0	573.3215947258286	0.00034722222222222224
2.0	162.0	576.8728906852193	0.00034722222222222224
2.0	163.0	580.4232484255917	0.00034722222222222224
2.0	164.0	583.9756037387997	0.00034722222222222224
2.0	165.0	587.5261261425912	0.00034722222222222224
2.0	166.0	591.0768487593159	0.00034722222222222224
2.0	167.0	594.6277636517771	0.00034722222222222224
2.0	168.0	598.1788221243769	0.00034722222222222224
2.0	169.0	601.7295568110421	0.00034722222222222224
2.0	170.0	605.2807385846972	0.00034722222222222224
2.0	171.0	608.8318265127018	0.00034722222222222224
2.0	172.0	612.3823456922546	0.00034722222222222224
2.0	173.0	615.932794271037	0.00034722222222222224
2.0	174.0	619.4835473839194	0.00034722222222222224
2.0	175.0	623.0347678987309	0.00034722222222222224
2.0	176.0	626.5858645359986	0.00034722222222222224
2.0	177.0	630.1360264909454	0.00034722222222222224
2.0	178.0	633.6874617272988	0.00034722222222222224
2.0	179.0	637.2374447411858	0.00034722222222222224
2.0	180.0	640.788348577451	0.00034722222222222224
2.0	181.0	644.3398701068945	0.00034722222222222224
2.0	182.0	647.8898236770183	0.00034722222222222224
2.0	183.0	651.4407024821267	0.00034722222222222224
2.0	184.0	654.9915832146071	0.00034722222222222224
2.0	185.0	658.5427120355889	0.00034722222222222224
2.0	186.0	662.0925940144807	0.00034722222222222224
2.0	187.0	665.6437704511918	0.00034722222222222224
2.0	188.0	669.194746479392	0.00034722222222222224
2.0	189.0	672.7456670938991	0.00034722222222222224
2.0	190.0	676.2961933570914	0.00034722222222222224
2.0	191.0	679.847472563386	0.00034722222222222224
2.0	192.0	683.3974537299946	0.00034722222222222224
2.0	193.0	686.9483612510376	0.00034722222222222224
2.0	194.0	690.4987385002896	0.00034722222222222224
2.0	195.0	694.0497592221946	0.00034722222222222224
2.0	196.0	697.6006730296649	0.00034722222222222224
2.0	197.0	701.1510639372282	0.00034722222222222224
2.0	198.0	704.7018430377357	0.00034722222222222224
2.0	199.0	708.2526004482061	0.00034722222222222224
2.0	200.0	711.8035516715609	0.00034722222222222224
2.0	201.0	715.3543612225913	0.00034722222222222224
2.0	202.0	718.9048137483187	0.00034722222222222224
2.0	203.0	722.4560156594962	0.00034722222222222224
2.0	204.0	726.0058392956853	0.00034722222222222224
2.0	205.0	729.5571849192493	0.00034722222222222224
3.0	0.0	3.7541645700111985	0.00034722222222222224
3.0	1.0	10.90831056656316	0.00034722222222222224
3.0	2.0	18.063173167407513	0.00034722222222222224
3.0	3.0	25.21731103817001	0.00034722222222222224
3.0	4.0	32.37085820827633	0.00034722222222222224
3.0	5.0	39.525952440686524	0.00034722222222222224
3.0	6.0	46.68040646193549	0.00034722222222222224
3.0	7.0	53.83512084139511	0.00034722222222222224
3.0	8.0	60.9900189852342	0.00034722222222222224
3.0	9.0	68.14420795673504	0.00034722222222222224
3.0	10.0	75.2986013283953	0.00034722222222222224
3.0	11.0	82.45271636778489	0.00034722222222222224
3.0	12.0	89.60801341384649	0.00034722222222222224
3.0	13.0	96.76222910033539	0.00034722222222222224
3.0	14.0	103.91785725997761	0.00034722222222222224
3.0	15.0	111.07204786967486	0.00034722222222222224
3.0	16.0	118.22638837946579	0.00034722222222222224
3.0	17.0	125.38036818988621	0.00034722222222222224
3.0	18.0	132.53529488062486	0.00034722222222222224
3.0	19.0	139.69032399961725	0.00034722222222222224
3.0	20.0	146.84460224350914	0.00034722222222222224
3.0	21.0	153.99973685201257	0.00034722222222222224
3.0	22.0	161.15411379700527	0.00034722222222222224
3.0	23.0	168.30864299694076	0.00034722222222222224
3.0	24.0	175.46329590817913	0.00034722222222222224
3.0	25.0	182.61803499097005	0.00034722222222222224
3.0	26.0	189.77263799868524	0.00034722222222222224
3.0	27.0	196.92753887362778	0.00034722222222222224
3.0	28.0	204.08253123657778	0.00034722222222222224
3.0	29.0	211.23726691585034	0.00034722222222222224
3.0	30.0	218.39139209501445	0.00034722222222222224
3.0	31.0	225.54595384793356	0.00034722222222222224
3.0	32.0	232.70008301082999	0.00034722222222222224
3.0	33.0	239.85551448073238	0.00034722222222222224
3.0	34.0	247.01029165508226	0.00034722222222222224
3.0	35.0	254.1651155296713	0.00034722222222222224
3.0	36.0	261.31993566732854	0.00034722222222222224
3.0	37.0	268.47398434672505	0.00034722222222222224
3.0	38.0	275.6285233781673	0.00034722222222222224
3.0	39.0	282.78234012937173	0.00034722222222222224
3.0	40.0	289.9378379676491	0.00034722222222222224
3.0	41.0	297.09247742779553	0.00034722222222222224
3.0	42.0	304.2476575844921	0.00034722222222222224
3.0	43.0	311.4014599453658	0.00034722222222222224
3.0	44.0	318.5560137331486	0.00034722222222222224
3.0	45.0	325.7105081737973	0.00034722222222222224
3.0	46.0	332.86502244276926	0.00034722222222222224
3.0	47.0	340.0190136176534	0.00034722222222222224
3.0	48.0	347.1736908447929	0.00034722222222222224
3.0	49.0	354.3290709578432	0.00034722222222222224
3.0	50.0	361.4835046813823	0.00034722222222222224
3.0	51.0	368.63778414949775	0.00034722222222222224
3.0	52.0	375.7920945119113	0.00034722222222222224
3.0	53.0	382.9460827372968	0.00034722222222222224
3.0	54.0	390.10108547331765	0.00034722222222222224
3.0	55.0	397.25581753998995	0.00034722222222222224
3.0	56.0	404.4110197518021	0.00034722222222222224
3.0	57.0	411.56458357721567	0.00034722222222222224
3.0	58.0	418.7183964368887	0.00034722222222222224
3.0	59.0	425.87331267260015	0.00034722222222222224
3.0	60.0	433.02744251303375	0.00034722222222222224
3.0	61.0	440.1826813579537	0.00034722222222222224
3.0	62.0	447.33666473673657	0.00034722222222222224
3.0	63.0	454.4915278153494	0.00034722222222222224
3.0	64.0	461.64568336773664	0.00034722222222222224
3.0	65.0	468.80032841768116	0.00034722222222222224
3.0	66.0	475.9543330417946	0.00034722222222222224
3.0	67.0	483.10840644082054	0.00034722222222222224
3.0	68.0	490.2636729828082	0.00034722222222222224
3.0	69.0	497.4175445754081	0.00034722222222222224
3.0	70.0	504.57355946535245	0.00034722222222222224
3.0	71.0	511.72709786053747	0.00034722222222222224
3.0	72.0	518.8815051340498	0.00034722222222222224
3.0	73.0	526.0347883561626	0.00034722222222222224
3.0	74.0	533.1899405946024	0.00034722222222222224
3.0	75.0	540.3445437415503	0.00034722222222222224
3.0	76.0	547.4995948243886	0.00034722222222222224
3.0	77.0	554.6541548753157	0.00034722222222222224
3.0	78.0	561.8084818930365	0.00034722222222222224
3.0	79.0	568.9632820524275	0.00034722222222222224
3.0	80.0	576.1172073655762	0.00034722222222222224
3.0	81.0	583.271615284495	0.00034722222222222224
3.0	82.0	590.4264689851552	0.00034722222222222224
3.0	83.0	597.5810475624166	0.00034722222222222224
3.0	84.0	604.7361240442842	0.00034722222222222224
3.0	85.0	611.8902156739496	0.00034722222222222224
3.0	86.0	619.0450410735793	0.00034722222222222224
3.0	87.0	626.1998951635323	0.00034722222222222224
3.0	88.0	633.3534516980872	0.00034722222222222224
3.0	89.0	640.5090969810262	0.00034722222222222224
3.0	90.0	647.6636081766337	0.00034722222222222224
3.0	91.0	654.8185593322851	0.00034722222222222224
3.0	92.0	661.9736498710699	0.00034722222222222224
3.0	93.0	669.1279283943586	0.00034722222222222224
3.0	94.0	676.2823671433143	0.00034722222222222224
3.0	95.0	683.4369767610915	0.00034722222222222224
3.0	96.0	690.5922654978931	0.00034722222222222224
3.0	97.0	697.7465819790959	0.00034722222222222224
3.0	98.0	704.9017688189633	0.00034722222222222224
3.0	99.0	712.0563084571622	0.00034722222222222224
3.0	100.0	719.2105215191841	0.00034722222222222224
3.0	101.0	726.3656024048105	0.00034722222222222224
4.0	0.0	9.798154081683606	0.00034722222222222224
4.0	1.0	26.48783510318026	0.00034722222222222224
4.0	2.0	43.17632440896705	0.00034722222222222224
4.0	3.0	59.86539742164314	0.00034722222222222224
4.0	4.0	76.5544090657495	0.00034722222222222224
4.0	5.0	93.24342579394579	0.00034722222222222224
4.0	6.0	109.93243909114972	0.00034722222222222224
4.0	7.0	126.62147580180317	0.00034722222222222224
4.0	8.0	143.3109879461117	0.00034722222222222224
4.0	9.0	159.99971353868023	0.00034722222222222224
4.0	10.0	176.688836988993	0.00034722222222222224
4.0	11.0	193.37802545027807	0.00034722222222222224
4.0	12.0	210.06631945166737	0.00034722222222222224
4.0	13.0	226.75566458841786	0.00034722222222222224
4.0	14.0	243.44498130306602	0.00034722222222222224
4.0	15.0	260.13374313898385	0.00034722222222222224
4.0	16.0	276.8233041088097	0.00034722222222222224
4.0	17.0	293.51207893295214	0.00034722222222222224
4.0	18.0	310.20103224786	0.00034722222222222224
4.0	19.0	326.8903647069819	0.00034722222222222224
4.0	20.0	343.5794644802809	0.00034722222222222224
4.0	21.0	360.26760259689763	0.00034722222222222224
4.0	22.0	376.9569739783183	0.00034722222222222224
4.0	23.0	393.64625336648896	0.00034722222222222224
4.0	24.0	410.3353531528264	0.00034722222222222224
4.0	25.0	427.02500420063734	0.00034722222222222224
4.0	26.0	443.7132433853112	0.00034722222222222224
4.0	27.0	460.4024151028134	0.00034722222222222224
4.0	28.0	477.09123472264037	0.00034722222222222224
4.0	29.0	493.7803795458749	0.00034722222222222224
4.0	30.0	510.4695485988632	0.00034722222222222224
4.0	31.0	527.1587118594907	0.00034722222222222224
4.0	32.0	543.8482055743225	0.00034722222222222224
4.0	33.0	560.5367940128781	0.00034722222222222224
4.0	34.0	577.2263238960877	0.00034722222222222224
4.0	35.0	593.9154893038794	0.00034722222222222224
4.0	36.0	610.6039459588937	0.00034722222222222224
4.0	37.0	627.2928783334792	0.00034722222222222224
4.0	38.0	643.9817728810012	0.00034722222222222224
4.0	39.0	660.6710603041574	0.00034722222222222224
4.0	40.0	677.3607176286168	0.00034722222222222224
4.0	41.0	694.0494674514048	0.00034722222222222224
4.0	42.0	710.7373154759407	0.00034722222222222224
4.0	43.0	727.4276967989281	0.00034722222222222224
